fid,name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,heightOffset,climate,color
44357,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,581,457,5815645789,56,89,Dak'fron,581.4375,-457.3046875,-112,-16,Deep Desert,Brown
44359,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,617,495,61766495116,66,116,Dak'fron,617.515625,-495.09375,-67,0,Deep Desert,Brown
44361,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,596,467,59610546741,105,41,Dak'fron,596.8203125,-467.6796875,77,0,Deep Desert,Brown
44362,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,584,483,5847648336,76,36,Dak'fron,584.59375,-483.71875,-166,0,Deep Desert,Brown
44363,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,669,498,66910049877,100,77,Dak'fron,669.78125,-498.3984375,-148,0,Deep Desert,Brown
44364,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,655,462,65512246295,122,95,Dak'fron,655.953125,-462.2578125,143,0,Deep Desert,Brown
44365,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,640,481,6402648163,26,63,Dak'fron,640.203125,-481.5078125,131,0,Deep Desert,Brown
44366,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,583,481,5833248118,32,18,Dak'fron,583.25,-481.859375,-137,0,Deep Desert,Brown
44367,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,615,480,61511348065,113,65,Dak'fron,615.8828125,-480.4921875,-113,0,Deep Desert,Brown
44368,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,606,463,6067646368,76,68,Dak'fron,606.59375,-463.46875,-141,0,Deep Desert,Brown
44370,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,561,486,5613548660,35,60,Dak'fron,561.2734375,-486.53125,-155,-23,Deep Desert,Brown
44371,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,662,465,6624746583,47,83,Dak'fron,662.3671875,-465.3515625,11,-5,Deep Desert,Brown
44372,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,596,482,59610748291,107,91,Dak'fron,596.8359375,-482.2890625,-121,-7,Deep Desert,Brown
44373,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,548,458,5487545838,75,38,Dak'fron,548.5859375,-458.703125,117,-7,Deep Desert,Brown
44374,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,634,455,6347545546,75,46,Dak'fron,634.5859375,-455.640625,44,-12,Deep Desert,Brown
44375,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,671,495,6716449504,64,4,Dak'fron,671.5,-495.96875,-98,-28,Deep Desert,Brown
44376,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,592,484,5922748458,27,58,Dak'fron,592.2109375,-484.546875,-135,0,Deep Desert,Brown
44377,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,532,478,53260478105,60,105,Dak'fron,532.46875,-478.1796875,-54,-18,Deep Desert,Brown
44378,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,702,479,70210647933,106,33,Dak'fron,702.828125,-479.7421875,0,-16,Deep Desert,Brown
44379,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,541,496,54110649661,106,61,Dak'fron,541.828125,-496.5234375,26,-12,Deep Desert,Brown
44380,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,677,475,6776947527,69,27,Dak'fron,677.5390625,-475.7890625,-145,-27,Deep Desert,Brown
44381,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,627,484,6271948481,19,81,Dak'fron,627.1484375,-484.3671875,118,-23,Deep Desert,Brown
44382,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,481,496,4819349652,93,52,Dak'fron,481.7265625,-496.59375,-12,-21,Deep Desert,Brown
44383,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,650,459,6509345936,93,36,Dak'fron,650.7265625,-459.71875,109,-12,Deep Desert,Brown
44384,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,659,479,6590947906,9,6,Dak'fron,659.0703125,-479.953125,19,-16,Deep Desert,Brown
44385,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,573,459,5735045963,50,63,Dak'fron,573.390625,-459.5078125,169,-24,Deep Desert,Brown
44386,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,665,477,6657747786,77,86,Dak'fron,665.6015625,-477.328125,180,-30,Deep Desert,Brown
44387,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,547,495,5471349579,13,79,Dak'fron,547.1015625,-495.3828125,-50,-26,Deep Desert,Brown
44388,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,624,486,6244148601,41,1,Dak'fron,624.3203125,-486.9921875,115,-30,Deep Desert,Brown
44389,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,532,487,53297487121,97,121,Dak'fron,532.7578125,-487.0546875,-123,-21,Deep Desert,Brown
44390,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,553,468,5531846875,18,75,Dak'fron,553.140625,-468.4140625,-38,0,Deep Desert,Brown
44391,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,696,484,69699484125,99,125,Dak'fron,696.7734375,-484.0234375,51,0,Deep Desert,Brown
44394,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,678,467,6786546772,65,72,Dak'fron,678.5078125,-467.4375,91,0,Deep Desert,Brown
44395,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,665,446,6654644603,46,3,Dak'fron,665.359375,-446.9765625,155,0,Deep Desert,Brown
44396,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,649,476,6496747691,67,91,Dak'fron,649.5234375,-476.2890625,-47,0,Deep Desert,Brown
44398,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,543,489,5436348952,63,52,Dak'fron,543.4921875,-489.59375,162,0,Deep Desert,Brown
44399,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,635,460,6354446079,44,79,Dak'fron,635.34375,-460.3828125,69,0,Deep Desert,Brown
44400,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,581,461,58138461106,38,106,Dak'fron,581.296875,-461.171875,-65,-25,Deep Desert,Brown
44401,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,585,470,5851347024,13,24,Dak'fron,585.1015625,-470.8125,-32,-25,Deep Desert,Brown
44402,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,577,463,57706463109,6,109,Dak'fron,577.046875,-463.1484375,-22,-3,Deep Desert,Brown
44403,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,698,473,6986847343,68,43,Dak'fron,698.53125,-473.6640625,106,-9,Deep Desert,Brown
44404,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,592,443,5925044375,50,75,Dak'fron,592.390625,-443.4140625,-143,-8,Deep Desert,Brown
44405,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,574,454,57410245455,102,55,Dak'fron,574.796875,-454.5703125,161,-30,Deep Desert,Brown
44406,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,681,497,6811749713,17,13,Dak'fron,681.1328125,-497.8984375,16,-23,Deep Desert,Brown
44408,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,575,457,5751445709,14,9,Dak'fron,575.109375,-457.9296875,53,-21,Deep Desert,Brown
44409,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,638,474,63810547445,105,45,Dak'fron,638.8203125,-474.6484375,-50,-22,Deep Desert,Brown
44410,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,509,479,50948479124,48,124,Dak'fron,509.375,-479.03125,172,-2,Deep Desert,Brown
44412,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,595,443,59502443104,2,104,Dak'fron,595.015625,-443.1875,13,-27,Deep Desert,Brown
44413,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,620,495,62045495117,45,117,Dak'fron,620.3515625,-495.0859375,57,-19,Deep Desert,Brown
44415,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,547,485,5476848527,68,27,Dak'fron,547.53125,-485.7890625,-46,-4,Deep Desert,Brown
44416,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,600,462,6004146203,41,3,Dak'fron,600.3203125,-462.9765625,-110,-21,Deep Desert,Brown
44417,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,688,497,6887449783,74,83,Dak'fron,688.578125,-497.3515625,3,-20,Deep Desert,Brown
44418,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,690,466,690116466103,116,103,Dak'fron,690.90625,-466.1953125,-46,-3,Deep Desert,Brown
44419,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,524,490,5248949028,89,28,Dak'fron,524.6953125,-490.78125,-135,0,Deep Desert,Brown
44420,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,613,475,6138547570,85,70,Dak'fron,613.6640625,-475.453125,-39,0,Deep Desert,Brown
44421,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,620,490,6202849084,28,84,Dak'fron,620.21875,-490.34375,-165,0,Deep Desert,Brown
44423,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,566,464,56610046451,100,51,Dak'fron,566.78125,-464.6015625,123,0,Deep Desert,Brown
44424,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,614,461,6145946165,59,65,Dak'fron,614.4609375,-461.4921875,-52,0,Deep Desert,Brown
44425,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,659,464,65912046421,120,21,Dak'fron,659.9375,-464.8359375,116,0,Deep Desert,Brown
44426,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,626,434,6264143499,41,99,Dak'fron,626.3203125,-434.2265625,4,0,Deep Desert,Brown
44427,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,671,462,671116462107,116,107,Dak'fron,671.90625,-462.1640625,-17,-10,Deep Desert,Brown
44428,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,625,450,6250145073,1,73,Dak'fron,625.0078125,-450.4296875,8,-19,Deep Desert,Brown
44429,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,587,497,587111497109,111,109,Dak'fron,587.8671875,-497.1484375,111,-1,Deep Desert,Brown
44430,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,673,481,6737548148,75,48,Dak'fron,673.5859375,-481.625,173,-26,Deep Desert,Brown
44431,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,638,490,63810049010,100,10,Dak'fron,638.78125,-490.921875,83,-20,Deep Desert,Brown
44434,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,576,460,5769046071,90,71,Dak'fron,576.703125,-460.4453125,16,-25,Deep Desert,Brown
44435,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,574,484,57411448431,114,31,Dak'fron,574.890625,-484.7578125,112,-27,Deep Desert,Brown
44436,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,634,439,6347743971,77,71,Dak'fron,634.6015625,-439.4453125,152,-21,Deep Desert,Brown
44437,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,594,449,5945844937,58,37,Dak'fron,594.453125,-449.7109375,-59,-4,Deep Desert,Brown
44438,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,666,492,6668349245,83,45,Dak'fron,666.6484375,-492.6484375,62,-21,Deep Desert,Brown
44439,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,547,472,5472847255,28,55,Dak'fron,547.21875,-472.5703125,19,-20,Deep Desert,Brown
44440,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,580,477,5804947703,49,3,Dak'fron,580.3828125,-477.9765625,-154,-19,Deep Desert,Brown
44441,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,637,434,6371643442,16,42,Dak'fron,637.125,-434.671875,-123,-29,Deep Desert,Brown
44442,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,527,476,52790476112,90,112,Dak'fron,527.703125,-476.125,143,-12,Deep Desert,Brown
44443,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,666,481,6664248180,42,80,Dak'fron,666.328125,-481.375,-23,-6,Deep Desert,Brown
44444,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,614,477,6148247742,82,42,Dak'fron,614.640625,-477.671875,-159,-10,Deep Desert,Brown
44445,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,509,490,5091849007,18,7,Dak'fron,509.140625,-490.9453125,-63,0,Deep Desert,Brown
44446,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,664,444,6649044496,90,96,Dak'fron,664.703125,-444.25,-176,0,Deep Desert,Brown
44447,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,627,484,62755484106,55,106,Dak'fron,627.4296875,-484.171875,138,0,Deep Desert,Brown
44448,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,548,499,54810149995,101,95,Dak'fron,548.7890625,-499.2578125,33,0,Deep Desert,Brown
44449,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,567,455,56712845589,128,89,Dak'fron,568,-455.3046875,30,0,Deep Desert,Brown
44450,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,616,472,61611947296,119,96,Dak'fron,616.9296875,-472.25,-28,0,Deep Desert,Brown
44451,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,609,484,6095548407,55,7,Dak'fron,609.4296875,-484.9453125,16,0,Deep Desert,Brown
44452,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,638,496,6382149608,21,8,Dak'fron,638.1640625,-496.9375,89,0,Deep Desert,Brown
44453,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,480,490,4804949076,49,76,Dak'fron,480.3828125,-490.40625,-20,0,Deep Desert,Brown
44454,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,527,499,52711749980,117,80,Dak'fron,527.9140625,-499.375,-171,-24,Deep Desert,Brown
44455,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,549,483,5490648347,6,47,Dak'fron,549.046875,-483.6328125,-37,-8,Deep Desert,Brown
44456,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,660,455,6605245596,52,96,Dak'fron,660.40625,-455.25,-26,-16,Deep Desert,Brown
44458,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,628,440,6289644022,96,22,Dak'fron,628.75,-440.828125,31,-8,Deep Desert,Brown
44459,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,652,466,65233466109,33,109,Dak'fron,652.2578125,-466.1484375,-136,-2,Deep Desert,Brown
44460,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,668,465,6684246598,42,98,Dak'fron,668.328125,-465.234375,180,-26,Deep Desert,Brown
44461,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,601,486,60123486102,23,102,Dak'fron,601.1796875,-486.203125,-38,-2,Deep Desert,Brown
44463,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,710,486,71011348676,113,76,Dak'fron,710.8828125,-486.40625,33,-26,Deep Desert,Brown
44464,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,695,475,6959047587,90,87,Dak'fron,695.703125,-475.3203125,121,-11,Deep Desert,Brown
44465,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,518,493,51811949367,119,67,Dak'fron,518.9296875,-493.4765625,-115,-23,Deep Desert,Brown
44467,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,644,467,64489467107,89,107,Dak'fron,644.6953125,-467.1640625,53,-12,Deep Desert,Brown
44468,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,641,486,6410148605,1,5,Dak'fron,641.0078125,-486.9609375,117,-18,Deep Desert,Brown
44469,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,623,469,62312146991,121,91,Dak'fron,623.9453125,-469.2890625,65,-21,Deep Desert,Brown
44470,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,676,469,6766146954,61,54,Dak'fron,676.4765625,-469.578125,-66,-9,Deep Desert,Brown
44471,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,658,462,6588246216,82,16,Dak'fron,658.640625,-462.875,-62,-16,Deep Desert,Brown
44472,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,546,461,5467146182,71,82,Dak'fron,546.5546875,-461.359375,104,0,Deep Desert,Brown
44473,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,653,493,6537249371,72,71,Dak'fron,653.5625,-493.4453125,-64,0,Deep Desert,Brown
44474,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,547,483,54703483106,3,106,Dak'fron,547.0234375,-483.171875,80,0,Deep Desert,Brown
44475,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,574,454,5746845418,68,18,Dak'fron,574.53125,-454.859375,-71,0,Deep Desert,Brown
44476,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,564,492,5649949280,99,80,Dak'fron,564.7734375,-492.375,-70,0,Deep Desert,Brown
44477,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,626,485,6266048510,60,10,Dak'fron,626.46875,-485.921875,50,0,Deep Desert,Brown
44478,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,625,449,6255944908,59,8,Dak'fron,625.4609375,-449.9375,72,0,Deep Desert,Brown
44479,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,677,471,6778647116,86,16,Dak'fron,677.671875,-471.875,-146,0,Deep Desert,Brown
44480,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,506,476,5064247697,42,97,Dak'fron,506.328125,-476.2421875,104,0,Deep Desert,Brown
44481,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,662,445,66212844547,128,47,Dak'fron,663,-445.6328125,-168,-24,Deep Desert,Brown
44483,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,514,485,5145248557,52,57,Dak'fron,514.40625,-485.5546875,69,-25,Deep Desert,Brown
44484,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,677,462,67773462110,73,110,Dak'fron,677.5703125,-462.140625,-95,-4,Deep Desert,Brown
44486,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,549,463,5497946398,79,98,Dak'fron,549.6171875,-463.234375,3,-10,Deep Desert,Brown
44487,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,601,477,60110847778,108,78,Dak'fron,601.84375,-477.390625,-161,-6,Deep Desert,Brown
44488,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,582,481,5829248168,92,68,Dak'fron,582.71875,-481.46875,8,-4,Deep Desert,Brown
44489,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,533,460,5333346055,33,55,Dak'fron,533.2578125,-460.5703125,-160,-12,Deep Desert,Brown
44490,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,686,464,6860446452,4,52,Dak'fron,686.03125,-464.59375,151,-3,Deep Desert,Brown
44491,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,583,499,58314499124,14,124,Dak'fron,583.109375,-499.03125,-19,-25,Deep Desert,Brown
44494,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,532,476,5326447692,64,92,Dak'fron,532.5,-476.28125,74,-11,Deep Desert,Brown
44495,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,621,481,6210748195,7,95,Dak'fron,621.0546875,-481.2578125,130,-25,Deep Desert,Brown
44497,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,621,469,62112846930,128,30,Dak'fron,622,-469.765625,57,-11,Deep Desert,Brown
44498,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,681,483,6817048302,70,2,Dak'fron,681.546875,-483.984375,119,-14,Deep Desert,Brown
44499,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,667,456,66711045667,110,67,Dak'fron,667.859375,-456.4765625,-51,-19,Deep Desert,Brown
44500,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,532,483,5324748311,47,11,Dak'fron,532.3671875,-483.9140625,96,0,Deep Desert,Brown
44503,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,689,472,68920472116,20,116,Dak'fron,689.15625,-472.09375,118,0,Deep Desert,Brown
44504,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,615,492,61521492108,21,108,Dak'fron,615.1640625,-492.15625,-25,0,Deep Desert,Brown
44506,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,714,488,7140948828,9,28,Dak'fron,714.0703125,-488.78125,37,0,Deep Desert,Brown
44507,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,638,480,6389448008,94,8,Dak'fron,638.734375,-480.9375,-71,0,Deep Desert,Brown
44508,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,524,477,52483477104,83,104,Dak'fron,524.6484375,-477.1875,-177,0,Deep Desert,Brown
44509,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,629,493,62911249381,112,81,Dak'fron,629.875,-493.3671875,10,-7,Deep Desert,Brown
44510,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,568,448,56827448124,27,124,Dak'fron,568.2109375,-448.03125,157,-6,Deep Desert,Brown
44511,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,580,489,5801048937,10,37,Dak'fron,580.078125,-489.7109375,13,-9,Deep Desert,Brown
44512,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,658,480,65811048032,110,32,Dak'fron,658.859375,-480.75,-109,-13,Deep Desert,Brown
44513,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,524,463,5246446389,64,89,Dak'fron,524.5,-463.3046875,-62,-30,Deep Desert,Brown
44514,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,620,445,62087445110,87,110,Dak'fron,620.6796875,-445.140625,75,-25,Deep Desert,Brown
44515,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,651,454,651107454102,107,102,Dak'fron,651.8359375,-454.203125,135,-13,Deep Desert,Brown
44516,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,521,484,52110248494,102,94,Dak'fron,521.796875,-484.265625,-151,-5,Deep Desert,Brown
44517,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,606,459,6066045977,60,77,Dak'fron,606.46875,-459.3984375,133,-7,Deep Desert,Brown
44518,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,675,470,67524470128,24,128,Dak'fron,675.1875,-470,-17,-22,Deep Desert,Brown
44519,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,537,492,53758492125,58,125,Dak'fron,537.453125,-492.0234375,-29,-29,Deep Desert,Brown
44520,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,530,458,5301945862,19,62,Dak'fron,530.1484375,-458.515625,84,-28,Deep Desert,Brown
44521,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,654,465,6546046583,60,83,Dak'fron,654.46875,-465.3515625,-135,-5,Deep Desert,Brown
44522,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,542,465,5422046598,20,98,Dak'fron,542.15625,-465.234375,148,-7,Deep Desert,Brown
44523,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,633,473,63312347313,123,13,Dak'fron,633.9609375,-473.8984375,-121,-10,Deep Desert,Brown
44524,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,522,466,5225346634,53,34,Dak'fron,522.4140625,-466.734375,-82,-18,Deep Desert,Brown
44525,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,544,453,54445453106,45,106,Dak'fron,544.3515625,-453.171875,-29,-26,Deep Desert,Brown
44526,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,599,443,5993144386,31,86,Dak'fron,599.2421875,-443.328125,-105,-8,Deep Desert,Brown
44528,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,563,486,5636048665,60,65,Dak'fron,563.46875,-486.4921875,-165,-17,Deep Desert,Brown
44529,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,554,495,5543249566,32,66,Dak'fron,554.25,-495.484375,138,0,Deep Desert,Brown
44530,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,614,455,6141145530,11,30,Dak'fron,614.0859375,-455.765625,-75,0,Deep Desert,Brown
44532,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,650,456,6507045673,70,73,Dak'fron,650.546875,-456.4296875,13,0,Deep Desert,Brown
44533,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,625,476,6254247637,42,37,Dak'fron,625.328125,-476.7109375,-134,0,Deep Desert,Brown
44534,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,680,478,6808647803,86,3,Dak'fron,680.671875,-478.9765625,-36,0,Deep Desert,Brown
44535,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,633,479,6337847932,78,32,Dak'fron,633.609375,-479.75,175,0,Deep Desert,Brown
44536,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,677,456,67711045690,110,90,Dak'fron,677.859375,-456.296875,123,0,Deep Desert,Brown
44537,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,567,473,56786473116,86,116,Dak'fron,567.671875,-473.09375,-13,0,Deep Desert,Brown
44538,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,702,474,70212847495,128,95,Dak'fron,703,-474.2578125,41,0,Deep Desert,Brown
44539,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,694,484,6941348461,13,61,Dak'fron,694.1015625,-484.5234375,56,-3,Deep Desert,Brown
44540,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,580,463,58095463105,95,105,Dak'fron,580.7421875,-463.1796875,129,-16,Deep Desert,Brown
44541,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,624,489,6247548930,75,30,Dak'fron,624.5859375,-489.765625,-61,-19,Deep Desert,Brown
44542,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,620,492,6203849277,38,77,Dak'fron,620.296875,-492.3984375,-20,-19,Deep Desert,Brown
44544,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,638,488,63889488100,89,100,Dak'fron,638.6953125,-488.21875,18,-7,Deep Desert,Brown
44545,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,592,448,5923744801,37,1,Dak'fron,592.2890625,-448.9921875,-13,-21,Deep Desert,Brown
44547,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,501,474,5012847421,28,21,Dak'fron,501.21875,-474.8359375,98,-28,Deep Desert,Brown
44548,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,498,473,49810147314,101,14,Dak'fron,498.7890625,-473.890625,152,-16,Deep Desert,Brown
44549,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,639,463,6397446392,74,92,Dak'fron,639.578125,-463.28125,29,-10,Deep Desert,Brown
44550,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,658,472,6585147223,51,23,Dak'fron,658.3984375,-472.8203125,-117,-30,Deep Desert,Brown
44551,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,569,453,5696345348,63,48,Dak'fron,569.4921875,-453.625,-126,-21,Deep Desert,Brown
44552,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,561,489,56111048972,110,72,Dak'fron,561.859375,-489.4375,130,-22,Deep Desert,Brown
44553,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,615,478,61511047841,110,41,Dak'fron,615.859375,-478.6796875,-149,-14,Deep Desert,Brown
44554,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,636,497,6363349704,33,4,Dak'fron,636.2578125,-497.96875,-73,-14,Deep Desert,Brown
44555,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,510,481,510108481111,108,111,Dak'fron,510.84375,-481.1328125,-139,-13,Deep Desert,Brown
44557,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,633,466,63312546649,125,49,Dak'fron,633.9765625,-466.6171875,134,-2,Deep Desert,Brown
